	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
90	-0.99993354	-0.9999815	0.999975	-0.9999808	0.9999696	-0.9999843	0.9999756	-0.9999965	0.99997205	-0.9999739	-0.99999344	0.9999325	0.9999727	-0.99995524	-0.99996346	0.9999931	-0.9999654	0.9999892	-0.99997145	-0.99999255	0.99999356	0.9999705	-0.9999758	-0.9999675	-0.9999898	-0.9999439	0.99995464	-0.99998045	0.9999567	0.99995995	-0.9999057	0.9999968	-0.99992067	-0.9999817	-0.9999304	0.99998546	-0.9999912	-0.99998075	-0.99995995	-0.9999878	-0.99992806	0.9999954	0.99998146	-0.99992627	-0.9999824	-0.9999733	-0.9999947	-0.99997854	0.9999724	-0.9999836
91	-0.9999896	-0.9999841	0.99998885	-0.9999785	0.9999971	-0.99998224	0.999986	-0.9999962	0.99999005	-0.99998915	-0.99999267	0.99993736	0.99998105	-0.99999493	-0.9999884	0.9999878	-0.999993	0.9999863	-0.99999446	-0.9999892	0.9999889	0.99999064	-0.9999851	-0.99998903	-0.99996936	-0.9999951	0.99998057	-0.9999849	0.99998885	0.99999446	-0.9999944	0.99997544	-0.9999887	-0.9999986	-0.99999624	0.9999857	-0.999993	-0.99999684	-0.9999909	-0.99999166	-0.99981755	0.9999966	0.99998647	-0.99999034	-0.99999356	-0.9999957	-0.99999213	-0.9999864	0.99998844	-0.99997926
92	-0.999985	-0.9999854	0.99999005	-0.99997336	0.9999726	-0.99999166	0.9999815	-0.9999769	0.9999693	-0.9999858	-0.999984	0.9999896	0.9999716	-0.9999719	-0.9999911	0.99996847	-0.99994946	0.999996	-0.999988	-0.9999876	0.9999695	0.9999916	-0.9999053	-0.99998015	-0.99997413	-0.9999845	0.9999769	-0.9999898	0.99998987	0.99998754	-0.9999937	0.9999923	-0.9999611	-0.999992	-0.99999595	0.9999637	-0.99998206	-0.999991	-0.9999744	-0.99996114	-0.99996907	0.9999952	0.9999869	-0.9999646	-0.9999034	-0.99998105	-0.999992	-0.9999741	0.99997246	-0.99999267
93	-0.9999956	-0.9999927	0.99999005	-0.9999869	0.9999917	-0.9999845	0.9999972	-0.9999937	0.99997574	-0.9999774	-0.99999565	0.9999864	0.9999833	-0.99998695	-0.999992	0.99999	-0.9999846	0.99999624	-0.9999947	-0.9999973	0.99999666	0.99999493	-0.9999603	-0.99999446	-0.9999943	-0.99998444	0.99999064	-0.999991	0.9999908	0.999996	-0.9999923	0.9999923	-0.9999869	-0.9999742	-0.9999961	0.9999908	-0.9999944	-0.9999943	-0.9999918	-0.99999183	-0.9999494	0.9999975	0.9999947	-0.99998236	-0.9999769	-0.9999893	-0.9999957	-0.99998826	0.99999136	-0.99999255
94	-0.9999961	-0.9999921	0.9999844	-0.9999928	0.9999886	-0.9999903	0.999997	-0.9999942	0.9999912	-0.99999726	-0.99994385	0.9999926	0.99999315	-0.99999225	-0.999993	0.999994	-0.9999949	0.9999917	-0.9999899	-0.9999961	0.99999696	0.9999894	-0.99997216	-0.999985	-0.99998367	-0.999987	0.99998206	-0.99997157	0.99997777	0.9999916	-0.999993	0.9999866	-0.9999784	-0.999992	-0.9999967	0.99998844	-0.9999955	-0.99999696	-0.9999947	-0.9999481	-0.99999064	0.9999951	0.99999017	-0.9999972	-0.9999834	-0.9999969	-0.99999243	-0.99999183	0.99998623	-0.9999578
95	-0.99999523	-0.99999255	0.9999946	-0.99999565	0.99999356	-0.99999326	0.99999845	-0.999998	0.9999701	-0.9999802	-0.9999953	0.99998945	0.99999505	-0.999996	-0.9999882	0.9999815	-0.9999948	0.99999714	-0.9999965	-0.9999939	0.9999958	0.9999976	-0.99999493	-0.999997	-0.9999944	-0.9999972	0.9999915	-0.99999166	0.99999803	0.99999744	-0.99999666	0.99999714	-0.9999838	-0.99998426	-0.9999874	0.99999624	-0.99999684	-0.99999774	-0.9999914	-0.9999944	-0.9999439	0.99999815	0.9999919	-0.99998546	-0.9999977	-0.99999374	-0.99999046	-0.999994	0.9999961	-0.99999255
96	-0.9999732	-0.9999904	0.9999792	-0.99988616	0.9999845	-0.99997985	0.99999285	-0.99998915	0.9999614	-0.9999875	-0.99997336	0.99996686	0.9999929	-0.99996024	-0.99998313	0.9999852	-0.9999799	0.99999094	-0.99999666	-0.99998087	0.99998647	0.99998057	-0.99997264	-0.99998957	-0.99997956	-0.99998325	0.99998766	-0.9999929	0.9999934	0.99999666	-0.9999973	0.99998564	-0.999968	-0.99998426	-0.9999838	0.9999956	-0.9999923	-0.99999565	-0.99998635	-0.9999822	-0.9999232	0.9999863	0.99999	-0.9999889	-0.99999404	-0.99999315	-0.9999903	-0.999979	0.999991	-0.99998224
97	-0.9999691	-0.99992085	0.9997252	-0.9998111	0.99997246	-0.9999374	0.9999689	-0.9999298	0.9999693	-0.99996674	-0.99993354	0.9999801	0.9999354	-0.99993277	-0.9999499	0.9998894	-0.9999593	0.9999423	-0.9999724	-0.9999018	0.9999447	0.99996144	-0.9999327	-0.999966	-0.9999511	-0.9999844	0.9999633	-0.9997678	0.99996865	0.99998486	-0.99993354	0.99995846	-0.9999519	-0.9999351	-0.9999172	0.9999781	-0.9999728	-0.9999404	-0.9999623	-0.9998479	-0.99995375	0.99992365	0.9999651	-0.99989974	-0.99999595	-0.9999666	-0.9999466	-0.9999723	0.9999545	-0.999937
98	-0.99996907	-0.9999726	0.9999797	-0.9999676	0.99997085	-0.99998003	0.9999757	-0.99997836	0.9999723	-0.99998057	-0.99997085	0.9999726	0.9999908	-0.99996823	-0.9999906	0.9999456	-0.9999675	0.9999899	-0.9999657	-0.9999583	0.99999243	0.9999848	-0.9999817	-0.9999584	-0.9999887	-0.9999837	0.99993485	-0.9999823	0.99998987	0.9999826	-0.9999805	0.9999903	-0.9999867	-0.99997246	-0.9999785	0.99991727	-0.9999846	-0.99997526	-0.9999807	-0.99996585	-0.9999661	0.99999005	0.9999782	-0.9999915	-0.99991184	-0.99995965	-0.9999486	-0.99990517	0.99997663	-0.9999927
99	-0.99995136	-0.9999328	0.99998534	-0.9999806	0.99995536	-0.9999355	0.99998254	-0.9999613	0.9999853	-0.99992895	-0.99997604	0.9999932	0.99996936	-0.9999823	-0.9999913	0.99994296	-0.9999653	0.9999783	-0.99992985	-0.999975	0.99999297	0.99997693	-0.99998564	-0.9999868	-0.9999799	-0.9999628	0.99995756	-0.99996233	0.9999694	0.9999788	-0.99999267	0.9999148	-0.99998087	-0.9999488	-0.99992865	0.99997437	-0.99998254	-0.9999807	-0.99999124	-0.99996555	-0.99986833	0.9999952	0.99995655	-0.99996066	-0.9999788	-0.9999674	-0.99995035	-0.99997723	0.9999801	-0.9999762
100	-0.9999877	-0.9999876	0.9999912	-0.9999919	0.99999315	-0.99999535	0.9999964	-0.99999815	0.99999464	-0.999995	-0.99999505	0.99998856	0.99997723	-0.999996	-0.9999959	0.9999818	-0.9999955	0.9999968	-0.99999756	-0.9999962	0.9999984	0.9999974	-0.9999943	-0.9999951	-0.99999535	-0.99999034	0.99998206	-0.9999911	0.99999493	0.99999857	-0.9999961	0.9999966	-0.99995947	-0.99999166	-0.9999757	0.99999607	-0.99999803	-0.9999902	-0.9999918	-0.99999696	-0.9999512	0.999993	0.9999904	-0.99999106	-0.99999046	-0.9999938	-0.9999969	-0.9999872	0.9999922	-0.999998
101	-0.99999577	-0.9999941	0.99998707	-0.9999916	0.9999882	-0.99999577	0.999998	-0.9999978	0.9999964	-0.99999344	-0.9999911	0.9999967	0.9999849	-0.9999927	-0.9999936	0.9999932	-0.999985	0.99999845	-0.99999464	-0.9999939	0.99999803	0.9999981	-0.99999315	-0.9999957	-0.99999446	-0.99999326	0.9999873	-0.99999374	0.99998504	0.9999983	-0.99999845	0.9999869	-0.99998754	-0.99999046	-0.99999684	0.9999912	-0.99999636	-0.99999774	-0.9999912	-0.9999889	-0.9999831	0.99999624	0.99999654	-0.9999961	-0.999984	-0.99999726	-0.9999955	-0.99999046	0.99999726	-0.9999941
102	-0.9999955	-0.9999938	0.99999106	-0.99999505	0.99999636	-0.99998873	0.99999577	-0.99999803	0.9999625	-0.999987	-0.99997616	0.9999926	0.9999945	-0.9999728	-0.9999848	0.99998546	-0.9999958	0.9999954	-0.9999972	-0.9999963	0.9999867	0.99999076	-0.9999879	-0.9999986	-0.9999967	-0.99998534	0.9999723	-0.9999901	0.999993	0.9999938	-0.99999547	0.999991	-0.9999659	-0.999992	-0.99999094	0.99998885	-0.9999933	-0.9999866	-0.99999744	-0.9999931	-0.9999937	0.9999899	0.9999983	-0.9999939	-0.9999958	-0.99999267	-0.9999955	-0.99999154	0.99999726	-0.99999774
103	-0.9999942	-0.99998903	0.9999833	-0.9999906	0.99998826	-0.9999907	0.99998367	-0.9999859	0.9999864	-0.9999603	-0.99997336	0.99997824	0.999963	-0.999981	-0.99999017	0.999985	-0.9999385	0.9999942	-0.9999515	-0.999984	0.99999124	0.9999901	-0.99996394	-0.9999696	-0.99998766	-0.99997723	0.99994916	-0.99996024	0.999979	0.9999856	-0.9999786	0.9999826	-0.9999894	-0.9999896	-0.99996436	0.9999895	-0.9999777	-0.9999953	-0.9999831	-0.99994546	-0.9999702	0.9999842	0.9999878	-0.9999801	-0.999987	-0.99999064	-0.99998397	-0.9999286	0.99997973	-0.99998975
104	-0.99996966	-0.9999939	0.9999849	-0.99998856	0.99998975	-0.99998933	0.99996436	-0.9999894	0.99997395	-0.99999094	-0.9999929	0.9999897	0.999939	-0.9999632	-0.99997014	0.9999839	-0.99999183	0.99998975	-0.9999953	-0.9999843	0.99999744	0.9999952	-0.99996585	-0.9999783	-0.99997663	-0.99999046	0.9999879	-0.99999094	0.9999951	0.99999565	-0.99999124	0.9999894	-0.99997586	-0.9999827	-0.9999734	0.99998116	-0.9999943	-0.9999941	-0.9999878	-0.9999929	-0.99993616	0.99999636	0.9999579	-0.99998516	-0.9999615	-0.9999908	-0.9999953	-0.9999881	0.99996495	-0.99998105
105	-0.9999573	-0.99997467	0.9999356	-0.9999211	0.9999809	-0.9999789	0.9999559	-0.9999789	0.99993926	-0.999984	-0.9999639	0.99996793	0.9999873	-0.9999772	-0.9999637	0.99992585	-0.9999727	0.99997944	-0.99993026	-0.9999796	0.9999948	0.9999783	-0.9999513	-0.9999763	-0.9999923	-0.9999466	0.99994594	-0.9999781	0.999978	0.9999919	-0.99998015	0.9999924	-0.9999767	-0.99998957	-0.9999233	0.9999252	-0.9999909	-0.99998933	-0.9999726	-0.99995893	-0.999888	0.9999899	0.9999861	-0.99996513	-0.99992925	-0.9999776	-0.99998796	-0.9999861	0.9999817	-0.99998075
106	-0.99997234	-0.9999748	0.9999206	-0.99999064	0.9999925	-0.99999464	0.99999005	-0.999975	0.99998796	-0.9999923	-0.999989	0.9999907	0.9999857	-0.9999821	-0.9999894	0.99999213	-0.9999653	0.9999931	-0.9999253	-0.9999907	0.9999962	0.9999902	-0.9999668	-0.99998945	-0.99997514	-0.9999688	0.9999941	-0.9999586	0.9999663	0.9999899	-0.99998957	0.9999629	-0.999976	-0.99998933	-0.9999791	0.99999017	-0.9999877	-0.99997836	-0.9999863	-0.99999017	-0.999963	0.9999952	0.9999823	-0.9999937	-0.999996	-0.9999798	-0.9999983	-0.9999429	0.9999796	-0.9999902
107	-0.999975	-0.9999898	0.99996805	-0.9999728	0.9999662	-0.999968	0.9999836	-0.99995244	0.999971	-0.99990755	-0.9999676	0.99997824	0.9999917	-0.99997437	-0.9999392	0.9999587	-0.9999885	0.9999733	-0.9999803	-0.99998665	0.9999818	0.9999744	-0.9999131	-0.999989	-0.9999791	-0.9999695	0.9999305	-0.9999878	0.9999819	0.9999862	-0.9999905	0.99996877	-0.99997777	-0.99998266	-0.9999812	0.9999907	-0.9999858	-0.9999871	-0.9999493	-0.9999883	-0.99997926	0.9999958	0.99998266	-0.99997985	-0.99996674	-0.9999499	-0.99999076	-0.9999659	0.99998707	-0.99995
108	-0.99998426	-0.99998945	0.9999816	-0.99999005	0.99999005	-0.9999852	0.99998206	-0.9999929	0.99998975	-0.9999863	-0.9999905	0.99998903	0.99996555	-0.99997073	-0.99999267	0.9999865	-0.99997973	0.9999723	-0.99999225	-0.99999607	0.99999356	0.999982	-0.99998593	-0.9999777	-0.99998724	-0.999955	0.9999734	-0.99998033	0.9999788	0.99998814	-0.999991	0.99996597	-0.99995863	-0.9999859	-0.9999706	0.999987	-0.9999896	-0.9999572	-0.9999825	-0.9999233	-0.99995947	0.99999166	0.99997884	-0.9999838	-0.9999921	-0.9999894	-0.99999493	-0.9999743	0.99996984	-0.9999777
109	-0.99999785	-0.999994	0.99999416	-0.9999892	0.99999547	-0.9999936	0.999998	-0.99999815	0.9999917	-0.9999918	-0.9999981	0.9999837	0.9999876	-0.9999943	-0.999997	0.99998486	-0.99999464	0.9999982	-0.99999315	-0.99999064	0.9999938	0.999998	-0.9999758	-0.9999862	-0.9999877	-0.99998945	0.9999952	-0.99999607	0.9999921	0.99999726	-0.99999684	0.9999919	-0.9999555	-0.99998623	-0.99999505	0.99999785	-0.9999975	-0.999998	-0.9999936	-0.99999565	-0.9999745	0.9999991	0.99999714	-0.99999696	-0.99999225	-0.99998856	-0.99999446	-0.9999927	0.9999979	-0.9999953
110	-0.9999835	-0.999994	0.99999505	-0.99999785	0.99999374	-0.99999714	0.99999577	-0.99999845	0.9999943	-0.99999636	-0.99999803	0.9999876	0.99999523	-0.9999971	-0.9999954	0.9999892	-0.9999958	0.9999992	-0.9999996	-0.99999636	0.9999969	0.9999954	-0.99997765	-0.99999744	-0.9999957	-0.99999493	0.9999927	-0.99999857	0.99999434	0.9999985	-0.9999959	0.99999255	-0.9999923	-0.99999666	-0.9999941	0.99999845	-0.99999833	-0.99999857	-0.9999957	-0.9999969	-0.99996614	0.9999989	0.999998	-0.99999666	-0.9999945	-0.9999974	-0.9999988	-0.99999565	0.999995	-0.99999875
111	-0.99995583	-0.99999523	0.9999805	-0.99998486	0.9999868	-0.9999924	0.99999005	-0.9999956	0.99997735	-0.9999902	-0.99998796	0.9999882	0.99999183	-0.999988	-0.99999154	0.99997306	-0.99997723	0.9999946	-0.99999386	-0.9999933	0.9999918	0.999993	-0.9999861	-0.9999947	-0.9999896	-0.999937	0.99998987	-0.9999682	0.9999847	0.99999654	-0.99999666	0.9999932	-0.99998623	-0.999974	-0.99998826	0.9999918	-0.9999964	-0.9999957	-0.999993	-0.99998116	-0.99997795	0.99999344	0.9999893	-0.9999911	-0.99999595	-0.9999894	-0.9999935	-0.9999944	0.99998605	-0.9999946
112	-0.9999855	-0.99998695	0.9999873	-0.9999952	0.9999839	-0.9999847	0.9999937	-0.9999983	0.99994135	-0.9999597	-0.9999943	0.99997985	0.99996793	-0.99996746	-0.99997044	0.9999434	-0.99998367	0.99999475	-0.999996	-0.9999726	0.9999768	0.9999936	-0.99998486	-0.9999865	-0.99997646	-0.9999912	0.9999907	-0.9999937	0.9999879	0.99999315	-0.99998677	0.9999816	-0.9999726	-0.9999607	-0.9999855	0.9999979	-0.9999975	-0.999986	-0.9999895	-0.9999737	-0.9999256	0.9999959	0.99998856	-0.99999285	-0.99999315	-0.9999829	-0.99996483	-0.99998564	0.99998826	-0.9999937
113	-0.999972	-0.99997866	0.99997514	-0.9999905	0.9999894	-0.99996513	0.99998856	-0.99999297	0.99998975	-0.9999944	-0.9999752	0.9999811	0.99992555	-0.99997324	-0.9999793	0.9999696	-0.9999722	0.99997836	-0.9999807	-0.9999786	0.99998724	0.9999755	-0.99996895	-0.9999717	-0.9999817	-0.99995995	0.99998975	-0.9999465	0.99994904	0.9999903	-0.9999809	0.9999849	-0.99999017	-0.9999766	-0.9999725	0.99994975	-0.9999872	-0.99998784	-0.99999154	-0.9999967	-0.99997413	0.99996537	0.9999901	-0.99998766	-0.9999499	-0.9999949	-0.99999213	-0.9999842	0.99999326	-0.9999928
114	-0.99998885	-0.99999124	0.99999076	-0.99997765	0.99999475	-0.9999889	0.9999865	-0.9999987	0.999989	-0.99999386	-0.9999973	0.99998397	0.99999046	-0.9999852	-0.99999285	0.9999907	-0.99999195	0.9999966	-0.9999901	-0.9999895	0.9999926	0.9999932	-0.99998945	-0.99998957	-0.9999936	-0.9999884	0.9999928	-0.9999658	0.99998564	0.9999973	-0.9999896	0.99999756	-0.99998987	-0.9999963	-0.9999941	0.9999939	-0.99999744	-0.99999404	-0.99999136	-0.99998665	-0.99995995	0.99999565	0.9999936	-0.99999416	-0.99999285	-0.99998915	-0.9999914	-0.999995	0.9999842	-0.99998975
115	-0.99997044	-0.99998605	0.9999673	-0.99997836	0.9999898	-0.9999856	0.9999747	-0.9999909	0.99996424	-0.9999558	-0.9999943	0.9999846	0.9999537	-0.99998945	-0.99999225	0.99997646	-0.9999897	0.99998975	-0.99999297	-0.9999915	0.9999721	0.99998194	-0.99997956	-0.99998194	-0.9999747	-0.999989	0.99994844	-0.99998224	0.9999801	0.9999899	-0.99999094	0.999977	-0.99997485	-0.99997413	-0.99994636	0.99998575	-0.99999344	-0.9999891	-0.9999854	-0.9999914	-0.9998984	0.99999505	0.99998355	-0.99997133	-0.9999794	-0.9999875	-0.99997437	-0.99998444	0.99999005	-0.99998385
116	-0.9999761	-0.9999824	0.9999193	-0.9999602	0.99997735	-0.9999654	0.99998444	-0.9999711	0.999971	-0.9999628	-0.9999602	0.9999722	0.999967	-0.99991226	-0.9999152	0.99996233	-0.9997998	0.99997896	-0.9998402	-0.99990547	0.999984	0.99995154	-0.99997026	-0.9999503	-0.9999762	-0.99982965	0.99991995	-0.9999408	0.99997044	0.9999805	-0.9999776	0.9999423	-0.9999568	-0.99996877	-0.99995	0.99996245	-0.9999642	-0.9999875	-0.9999921	-0.9999244	-0.9998914	0.999975	0.9999354	-0.99993587	-0.9999538	-0.9999144	-0.9999474	-0.99995327	0.999978	-0.9999803
117	-0.99998975	-0.9999938	0.9999605	-0.9999849	0.99999326	-0.99999166	0.99999356	-0.9999965	0.99995625	-0.9999776	-0.9999922	0.99998945	0.99999523	-0.9999835	-0.99999344	0.99998236	-0.99999386	0.9999884	-0.999995	-0.9999888	0.99996144	0.9999872	-0.9999679	-0.9999956	-0.99997616	-0.9999927	0.999985	-0.9999837	0.9999872	0.99999005	-0.99999166	0.99999106	-0.99997246	-0.99998206	-0.9999822	0.99999636	-0.99999356	-0.99999624	-0.99999714	-0.99998623	-0.9999722	0.99998933	0.99999	-0.9999775	-0.999999	-0.99996823	-0.9999824	-0.99998033	0.99998754	-0.9999897
118	-0.9999751	-0.9999564	0.9999587	-0.9999908	0.99997735	-0.9999829	0.99998754	-0.9999712	0.99996185	-0.9999912	-0.999968	0.99998736	0.99996483	-0.9999743	-0.99997556	0.99999243	-0.9999862	0.99997145	-0.99996144	-0.9999789	0.99997115	0.99996495	-0.99994904	-0.99999	-0.9999661	-0.99996954	0.99997914	-0.9999707	0.99996966	0.9999916	-0.9999898	0.99997455	-0.99998057	-0.9999391	-0.99998236	0.99999094	-0.99999696	-0.9999763	-0.99998385	-0.9999329	-0.9999529	0.9999772	0.9999849	-0.9999878	-0.99998504	-0.9999774	-0.9999397	-0.9999779	0.9999862	-0.99998707
119	-0.99999833	-0.9999958	0.99998975	-0.9999924	0.9999937	-0.999985	0.999991	-0.99999326	0.99999076	-0.99999326	-0.99999696	0.99998903	0.99999577	-0.9999915	-0.99999356	0.9999945	-0.9999944	0.99999523	-0.9999908	-0.9999917	0.99998456	0.99999547	-0.9999863	-0.9999976	-0.9999902	-0.9999941	0.99999166	-0.99997354	0.9999847	0.99999374	-0.99999386	0.9999924	-0.9999636	-0.99999493	-0.99999654	0.9999952	-0.9999781	-0.99998456	-0.99997777	-0.99998295	-0.9999831	0.9999937	0.9999868	-0.99999017	-0.9999947	-0.9999869	-0.99999017	-0.9999922	0.9999929	-0.9999922
120	-0.9999936	-0.9999845	0.9999771	-0.9999748	0.99998325	-0.9999919	0.9999939	-0.9999977	0.9999914	-0.9999913	-0.9999981	0.9999919	0.9999917	-0.9999924	-0.9999969	0.99998176	-0.9999936	0.99999595	-0.999996	-0.99999475	0.99997944	0.9999932	-0.9999618	-0.9999937	-0.9999859	-0.999987	0.9999872	-0.99999195	0.99998873	0.99999464	-0.999994	0.9999904	-0.9999759	-0.9999918	-0.9999956	0.99999136	-0.9999976	-0.99999624	-0.9999907	-0.99999	-0.9999214	0.99999875	0.9999953	-0.99999166	-0.9999969	-0.9999953	-0.9999893	-0.9999808	0.999984	-0.99999136
121	-0.99995095	-0.99997777	0.99996954	-0.999965	0.99997777	-0.9999913	0.9999832	-0.9999884	0.99995935	-0.99998206	-0.9999822	0.99996346	0.99995196	-0.99997956	-0.9999795	0.9999623	-0.9999915	0.99998397	-0.9999734	-0.999924	0.99999213	0.9999687	-0.9999804	-0.9999834	-0.9999738	-0.99993455	0.9999738	-0.9999917	0.99996936	0.9999805	-0.99998087	0.999983	-0.9999759	-0.9999604	-0.999987	0.9999836	-0.99998516	-0.9999955	-0.9999767	-0.9999914	-0.9999073	0.999996	0.9999869	-0.9999634	-0.9999929	-0.9999671	-0.99998194	-0.9999701	0.99998695	-0.99998075
122	-0.99999017	-0.9999833	0.9999623	-0.99998784	0.9999702	-0.99998343	0.9999846	-0.9999906	0.999972	-0.99998087	-0.99997354	0.9999901	0.9999887	-0.99999	-0.99999046	0.9999859	-0.9999861	0.99998486	-0.9999937	-0.99994534	0.99998194	0.99998724	-0.9999872	-0.9999665	-0.9999749	-0.9999561	0.9999721	-0.9999941	0.9999834	0.99998534	-0.99996996	0.99999636	-0.9999824	-0.9999772	-0.99996114	0.9999928	-0.99999475	-0.99999416	-0.9999775	-0.99997556	-0.99988765	0.9999792	0.99994314	-0.99997497	-0.99998236	-0.99998605	-0.99998605	-0.9999913	0.9999955	-0.99999076
123	-0.9999611	-0.9999877	0.9999588	-0.99999386	0.9999733	-0.9999859	0.99999267	-0.9999922	0.99999356	-0.9999772	-0.9999933	0.9999951	0.99997324	-0.99998593	-0.9999828	0.9999613	-0.9999939	0.999997	-0.99999475	-0.99999183	0.9999908	0.99999493	-0.99997044	-0.9999932	-0.99999106	-0.99998105	0.9999751	-0.9999926	0.999989	0.99999696	-0.99998647	0.999991	-0.9999855	-0.99997395	-0.9999942	0.9999858	-0.9999975	-0.9999875	-0.99998915	-0.999995	-0.9999289	0.99999434	0.9999824	-0.99999416	-0.99999493	-0.9999872	-0.99999785	-0.9999837	0.9999865	-0.9999799
124	-0.99998903	-0.9999868	0.9999765	-0.9999847	0.9999935	-0.9999883	0.99999523	-0.99999595	0.9999831	-0.99999654	-0.99999696	0.999994	0.9999949	-0.99998266	-0.99999386	0.9999943	-0.99999154	0.9999974	-0.99999464	-0.99999344	0.9999933	0.9999884	-0.9999902	-0.9999969	-0.999984	-0.9999944	0.99998105	-0.99998844	0.99999124	0.99999803	-0.99999595	0.9999912	-0.9999869	-0.99998474	-0.99998236	0.9999952	-0.99999607	-0.9999868	-0.9999896	-0.9999614	-0.99998724	0.99999166	0.99997187	-0.9999959	-0.9999971	-0.9999883	-0.9999976	-0.9999947	0.9999911	-0.9999923
125	-0.9999938	-0.99998933	0.9999315	-0.99992675	0.99999505	-0.9999489	0.9999901	-0.99999255	0.9999746	-0.9999479	-0.9999166	0.99998784	0.9999915	-0.9999845	-0.99999076	0.99997556	-0.99997646	0.9999427	-0.9999934	-0.9999781	0.9999585	0.99998844	-0.9999776	-0.9999966	-0.99995536	-0.9999944	0.99996805	-0.9999714	0.9999891	0.99998534	-0.9999951	0.9999815	-0.99998444	-0.9999898	-0.9999948	0.9999857	-0.99999166	-0.9999781	-0.99999243	-0.99997777	-0.999877	0.9999671	0.9999922	-0.9999671	-0.99999934	-0.9999723	-0.9999209	-0.9999765	0.9999907	-0.9999809
126	-0.99999213	-0.99998003	0.9999783	-0.9999837	0.999984	-0.9999814	0.9999946	-0.9999977	0.9999023	-0.9999918	-0.9999897	0.99995244	0.9999834	-0.9999907	-0.9999896	0.9999658	-0.9999897	0.99997014	-0.9999871	-0.9999688	0.99995655	0.9999686	-0.9999765	-0.9999886	-0.999972	-0.99999076	0.99998295	-0.9999804	0.9999839	0.99999183	-0.99995357	0.9999723	-0.99997216	-0.99998534	-0.99999136	0.9999957	-0.9999873	-0.99999464	-0.99999315	-0.9999879	-0.9999363	0.99999434	0.99999046	-0.9999841	-0.99999374	-0.99998015	-0.9999796	-0.99995965	0.99998343	-0.9999969
127	-0.9999956	-0.9999753	0.9999818	-0.9999897	0.99999046	-0.9999847	0.9999962	-0.99999845	0.99999535	-0.9999906	-0.99999106	0.999944	0.99997514	-0.999989	-0.9999699	0.99999624	-0.9999886	0.9999983	-0.999986	-0.9999968	0.99999565	0.9999971	-0.99999124	-0.99999744	-0.9999859	-0.9999904	0.9999908	-0.99999684	0.99999815	0.9999987	-0.99999833	0.9999847	-0.9999804	-0.9999796	-0.9999939	0.99999803	-0.99999684	-0.9999973	-0.99999285	-0.9999963	-0.9998809	0.99999875	0.99999076	-0.999997	-0.9999919	-0.9999914	-0.9999965	-0.9999928	0.9999961	-0.99999344
128	-0.9999865	-0.9999899	0.99996674	-0.99998987	0.9999916	-0.99998075	0.9999936	-0.9999942	0.9999161	-0.9999872	-0.9999927	0.99997675	0.99998903	-0.9999394	-0.9999923	0.99998957	-0.9999891	0.9999906	-0.9999939	-0.99998105	0.99993813	0.9999698	-0.9999692	-0.99999344	-0.9999768	-0.9999745	0.9999806	-0.99998564	0.99998736	0.99998885	-0.999982	0.99998736	-0.9999499	-0.9999864	-0.99996233	0.99999565	-0.9999974	-0.99999624	-0.99999154	-0.99997115	-0.99984586	0.9999927	0.9999834	-0.9999892	-0.999988	-0.99998015	-0.99998856	-0.99998516	0.99999005	-0.99998605
129	-0.999931	-0.9999863	0.99998146	-0.9999815	0.9999862	-0.9999676	0.99998105	-0.9999911	0.9999798	-0.99998266	-0.9999975	0.99997824	0.9999716	-0.9999837	-0.9999864	0.999976	-0.99998647	0.9999858	-0.9999882	-0.9999727	0.99998915	0.9999782	-0.9999786	-0.9999829	-0.99998957	-0.99995285	0.9999681	-0.9999813	0.9999862	0.9999962	-0.9999952	0.99999076	-0.9999775	-0.9999861	-0.99999255	0.99998266	-0.99999774	-0.99999297	-0.9999911	-0.99998915	-0.999949	0.9999909	0.9999799	-0.99999094	-0.999983	-0.99999434	-0.9999904	-0.9999896	0.99997413	-0.99998564
130	-0.9999919	-0.9999628	0.9999575	-0.9999244	0.9999807	-0.9999667	0.9999891	-0.99998504	0.9999838	-0.99999297	-0.9999825	0.9999723	0.99998504	-0.9999713	-0.99994284	0.9999737	-0.99995947	0.999995	-0.99994355	-0.99999166	0.99998325	0.9999844	-0.9998938	-0.99998087	-0.9999584	-0.99997926	0.9999615	-0.99998754	0.99996054	0.99999666	-0.9999957	0.999986	-0.9999265	-0.999962	-0.9999797	0.9999888	-0.9999921	-0.9999936	-0.99994665	-0.9999383	-0.9999648	0.9999904	0.99998397	-0.9999659	-0.9999424	-0.99998057	-0.9999871	-0.9999897	0.99997437	-0.99998385
131	-0.99998677	-0.99998605	0.99992007	-0.99997133	0.999974	-0.9999716	0.9999714	-0.999989	0.9999754	-0.9999824	-0.9999956	0.99997336	0.99998975	-0.99997705	-0.99998856	0.9999625	-0.99996656	0.9999925	-0.999989	-0.9999872	0.9999724	0.99999	-0.9999713	-0.99999106	-0.99997187	-0.9999553	0.99997663	-0.999988	0.9999689	0.999996	-0.9999917	0.9999814	-0.9999568	-0.99997294	-0.9999619	0.9999693	-0.9999945	-0.99999	-0.9999817	-0.9999865	-0.9999161	0.9999821	0.99992156	-0.9999809	-0.99998057	-0.99998826	-0.99998915	-0.9999803	0.9999823	-0.9999867
